date,open,close,high,low,volume
2026-06-24,1.054,1.13,1.14,1.048,12103057.0
2026-06-25,1.141,1.166,1.181,1.13,12339655.0
2026-06-26,1.153,1.204,1.221,1.143,12942839.0
2026-06-29,1.221,1.32,1.333,1.204,13264993.0
2026-06-30,1.326,1.377,1.38,1.3,15237493.0
2026-07-01,1.393,1.392,1.465,1.347,19387610.0
2026-07-02,1.327,1.235,1.348,1.229,20780740.0
2026-07-03,1.2,1.193,1.245,1.168,17980372.0
2026-07-06,1.212,1.192,1.232,1.149,42465300.0
2026-07-07,1.168,1.232,1.242,1.16,40837631.0
2026-07-08,1.232,1.271,1.306,1.19,58035669.0
2026-07-09,1.304,1.397,1.397,1.27,58046584.0
2026-07-10,1.39,1.292,1.439,1.288,77774105.0
2026-07-13,1.236,1.214,1.307,1.199,61196725.0
2026-07-14,1.194,1.215,1.249,1.137,59543447.0
2026-07-15,1.23,1.122,1.233,1.119,52483141.0
2026-07-16,1.078,1.041,1.128,1.031,46887276.0
